seller_id,total_price,total_freight,total_orders,avg_review_score,total_revenue
4978a02ea9c8be7a9b5480680f40334e,2356.61,340.23,18,3.5789473684210527,2696.84
499185655c29ecfdbfe776ef7cf875b5,89.0,17.33,1,4.0,106.33
4992e76a42cb3aad7a7047e0d3d7e729,842.8,406.37,24,4.392857142857143,1249.17
499ec63c58e51296c9cf57edcfe1c8a8,365.0,47.93,5,4.8,412.93
49cdc90518a4f82676b38b3c1aa43ff6,1539.5,82.61,5,3.8,1622.11
49e7217cfe4e427191c378ec626d8737,783.5,145.94,5,4.4,929.44
49f8d2ea7b718d0ce587d34207caf2b4,149.9,15.36,1,5.0,165.26
4a1917ef994878940e1fb03eeb787ad7,768.0,78.62,2,2.6666666666666665,846.62
4a1f694197d05fe70026b016a7316b41,750.8000000000001,314.27,13,4.3,1065.0700000000002
4a23adac87cf538689fa600d976f78b2,405.0,35.41,3,4.333333333333333,440.40999999999997
4a3ca9315b744ce9f8e9374361493884,49169.91,10446.28,470,3.918762088974855,59616.19
4a3ccda38b2129705f3fb522db62ca31,5789.2,550.03,25,3.4444444444444446,6339.23
4a5b36211b1f51bf7eaa5c10a57fa483,139.19,16.07,1,5.0,155.26
4a82168aaef173cbb6e46ae88728f919,512.0,100.39,4,4.0,612.39
4aba391bc3b88717ce08eb11e44937b2,1084.0,232.22,6,4.666666666666667,1316.22
4b0fdb526525f9890eb145bf1534640e,2199.1,480.24,17,3.8947368421052633,2679.34
4b5f66b7adcf57f1ecc0d3c07dd6b177,140.0,22.54,1,3.0,162.54
4b9750c8ad28220fe6702d4ecb7c898f,12148.4,2598.88,166,4.437869822485207,14747.279999999999
4bcec44888b30ba9001234c534716d3f,84.0,33.03,3,4.333333333333333,117.03
4be6b962d83299498bae2190f95d6566,508.8,182.29,11,4.181818181818182,691.09
4be9ae93c4fc0f41713d71a4194ee1b3,109.9,27.07,1,5.0,136.97
4bf2f4ee540798a61f9636d12cd9cc80,160.0,13.78,1,3.0,173.78
4bfc7a4a1cf8d4d2121c27422d9e50b5,8124.4,1067.19,26,4.225,9191.59
4c18691b6037662be2df78a765d98ab5,3181.92,1113.21,62,3.8181818181818183,4295.13
4c1c7281388a33dd06daac44f9fadbd1,188.32,81.59,5,4.8,269.90999999999997
4c2b230173bb36f9b240f2b8ac11786e,3551.1,908.52,64,3.9594594594594597,4459.62
4c498c7345e89aebad651544829beca0,3274.17,340.01,28,4.214285714285714,3614.1800000000003
4c4d546adf3c3868fe19c9ec6e9ffda9,111.69999999999999,45.39,2,3.6666666666666665,157.08999999999997
4c61e37f664c3c88aff092aa5ac779d7,788.31,119.86,7,4.0,908.17
4c8545742faaf58fafd5fd14d25d75cf,3020.0,196.31,4,4.5,3216.31
4c8b8048e33af2bf94f2eb547746a916,886.81,181.97,6,4.333333333333333,1068.78
4ce8b55b4bfa4659184e7becc1fba3f2,199.0,59.870000000000005,2,3.0,258.87
4d0041cdbe51b4617d95c70b19decc74,5235.200000000001,230.29,8,4.5,5465.490000000001
4d232b78ab7ef10393dc3807d827bc0d,1475.0,214.99,5,4.4,1689.99
4d6d651bd7684af3fffabd5f08d12e5a,19751.0,3729.97,155,4.134146341463414,23480.97
4d9fea3499bdc22aa4da4e339365f215,96.54,15.78,1,5.0,112.32000000000001
4da0e408c99d2fdc2126dc9fce518060,1004.5,321.48,13,4.705882352941177,1325.98
4dab98ca6cd6d3df586203cefd28a042,154.9,18.33,1,5.0,173.23000000000002
4dc2e811a1760953cb7c6a590b498943,175.0,24.84,1,5.0,199.84
4dc646b9b9e8e411ef48ba000ea3ac6f,237.20000000000002,51.69,3,2.0,288.89
4de6e4ba574aa9dfdc824bc44dc47fdd,205.5,147.87,8,4.375,353.37
4deebb3199eeafb282ae33229144f94b,299.8,48.43,2,5.0,348.23
4e06067cc08b3f41d837768d392c3ee3,448.88,226.85,11,4.476190476190476,675.73
4e0d109ccfba9a1151c103049880c857,180.54,53.39,1,5.0,233.93
4e17c65a516f69d023a2ae78b84f28d6,3356.47,454.74,26,4.724137931034483,3811.21
4e480be820e37de1444325ff358c9296,430.3,143.44,1,5.0,573.74
4e5725ba188db8252977a4f0227bd462,1835.19,349.17,20,3.652173913043478,2184.36
4e7c18b98d84e05cbae3ff0ff03846c2,669.0,284.64,5,3.2,953.64
4e85b538b0dad58852641540686d0e14,337.69,47.410000000000004,2,4.0,385.1
4e922959ae960d389249c378d1c939f5,15301.27,1731.59,96,3.735294117647059,17032.86
4e92348462c75b6c842b994ce84a0ed4,69.9,15.59,1,5.0,85.49000000000001
4ea2f12dbe91deeacd2c1e74f069a6e6,53.0,14.78,1,5.0,67.78
4eb61f060e7dcc1d5a80d806c35cc541,1313.0,153.12,8,3.875,1466.12
4ebdc7e6cd6102a022dadc49156d4ea8,123.19999999999999,76.62,6,3.142857142857143,199.82
4eeb99008a0f59d2c7759c59f9a346eb,1282.0,38.95,2,4.5,1320.95
4ef4c39cf3c24f326434cf0b2e48046a,594.0,79.12,5,4.833333333333333,673.12
4f0d637c1197fd65405ebd755ac9f86b,199.8,32.67,2,5.0,232.47000000000003
4f1f1c8666cdb6442f775c4e8caed465,944.98,125.41,2,5.0,1070.39
4fae87d32467e18eb46e4a76a0a0b9ce,100.9,19.9,1,5.0,120.80000000000001
4fe2f67634d00c021aa01f96b6f2d68e,86.8,32.04,2,5.0,118.84
5011f0d93373a4c5753adf58ca77af8d,449.92,174.4,4,3.875,624.32
503c1de08ae81a2d86f17951b204db55,1551.0,140.09,7,4.428571428571429,1691.09
5058e8c1e82653974541e83690655b4a,5156.24,1749.02,29,2.9,6905.26
50770d25768b0486d89be26afca3108f,118.87,50.14,4,4.75,169.01
508808d438fe2ff972ed13bb8f4a82e2,234.84,111.19999999999999,9,4.6,346.03999999999996
50a7e551a7b3f8d37cd6e32d8bfbe5ea,140.0,27.96,1,5.0,167.96
50bf89f1349bc0409a268c3a49678009,179.9,102.57,1,5.0,282.47
50c9975695009e5e6473912e83a6d1da,474.25,270.14,7,3.6666666666666665,744.39
51209b446b2073894bdc0face6c73ffc,359.6,79.28,2,4.0,438.88
512d298ac2a96d1931b6bd30aa21f61d,7371.95,306.83,10,4.181818181818182,7678.78
513a54369b6a8a6602fcb0e129c6d78d,47.8,14.86,2,4.5,62.66
5145090ab595c0d0b8557199f5701fbf,1459.6,197.85,4,4.25,1657.4499999999998
516e7738bd8f735ac19a010ee5450d8d,6463.19,1442.5,74,4.609756097560975,7905.69
51702dc2a3e106c76dbff722b5bf0726,169.9,48.02,1,5.0,217.92000000000002
5194c22ed1f616ec0c0f33c571542879,245.6,80.85,4,4.25,326.45
519a7aa428f18d125a283cf8c014fdd6,79.69999999999999,73.1,3,4.0,152.79999999999998
51e4e89242cbb846c2deff3dc015650e,822.5799999999999,353.17,16,4.625,1175.75
51ed72984a04e5dd35c2b27e77179038,209.9,45.05,1,2.0,254.95
51f108f62cb87d61918159902c8f8583,303.73,75.03,3,4.333333333333333,378.76
52092ddbd3a58c450a4459bf051b2287,38.9,11.21,1,5.0,50.11
522620dcb18a6b31cd7bdf73665113a9,21628.87,1860.51,58,3.9833333333333334,23489.379999999997
5236605f4d4b0b3e4df85b850393fca0,79.2,39.04,2,5.0,118.24000000000001
52454f90d4c30c016768db02f88c1a74,80.5,67.17,3,3.6,147.67000000000002
52562a9f449c3dc3d53f5f5b9ed74903,267.7,103.89,3,4.666666666666667,371.59
5275ca25d0358ca73864e0ae41be1320,409.6,69.22,4,4.75,478.82000000000005
527801b552d0077ffd170872eb49683b,14113.599999999999,979.22,43,4.5,15092.819999999998
52831e5990d0771cb4951d6f12928167,65.0,13.12,1,3.0,78.12
52956b80ae65fda598f06f6b9943e7a9,792.0,66.85,3,4.0,858.85
52a50b42accf164f9f019941e5759d9b,139.96,57.059999999999995,4,4.75,197.02
52a52b9f656520e99716f5bc40f661c8,783.1,148.12,7,4.125,931.22
52ac6f920b7280e4c6d30dd94de6259b,2879.7000000000003,343.39,3,3.6666666666666665,3223.09
52bb00821bcdd358a5a5a27e1f6be5a1,41.0,18.23,1,5.0,59.230000000000004
52d76513f0c4d97f3b99570e2c94ee31,7543.24,809.17,14,3.8,8352.41
52f0fe436a347ddad7ed5f9aa4e27eaa,1303.6200000000001,354.22,15,3.2941176470588234,1657.8400000000001
52f976b17ea7f2f087f56dcc419328f6,5030.0,498.08000000000004,4,4.5,5528.08
52f9db5cfb423382a2fa5c9e39303202,836.0500000000001,251.07999999999998,14,4.266666666666667,1087.13
53088c75f948b48a7ece173ac17f0c12,261.70000000000005,54.53,3,5.0,316.23
530ec6109d11eaaf87999465c6afee01,9887.41,2046.48,73,4.294871794871795,11933.89
53243585a1d6dc2643021fd1853d8905,33062.13,3719.39,97,3.8372093023255816,36781.52
5343d0649eca2a983820bfe93fc4d17e,8240.35,1973.27,54,3.659090909090909,10213.62
535bf14f36346c7f59d87cece104d70c,50.0,7.77,1,4.0,57.769999999999996
537eb890efff034a88679788b647c564,2083.1,1341.63,80,4.202247191011236,3424.73
538caafddff204241cecbf3a02e6b3cf,20.0,18.24,1,3.0,38.239999999999995
539ed9e19811677513447759be5eccfc,32.83,31.09,2,3.0,63.92
53b0300ca793f9834cd69c0678d35ee8,378.0,56.17,2,5.0,434.17
53d00c40e32aeb924a84ce72b1af869d,1916.85,273.99,16,4.3125,2190.84
53e4c6e0f4312d4d2107a8c9cddf45cd,9482.71,3379.64,150,4.138364779874214,12862.349999999999
5415337f1863452476d42d9f14a16a61,44.9,23.45,1,3.0,68.35
54219883e72aad869adfb2a54b7bfa0f,2700.0,467.75,2,3.0,3167.75
544863df86ed3b78a04e0820d41430ee,23.9,15.27,1,5.0,39.17
54583ab379489add547fe47b628db589,2240.0,151.08,10,4.8,2391.08
54965bbe3e4f07ae045b90b0b8541f52,3159.5,770.23,27,3.9615384615384617,3929.73
54a1852d1b8f10312c55e906355666ee,8068.07,1508.13,91,4.365591397849462,9576.2
54c04bdb5ec46762f8f08c7e8f86ed4a,2989.86,450.08,16,4.235294117647059,3439.94
55029529919c0123526150bd26ca8f20,453.95,134.88,7,4.714285714285714,588.8299999999999
553a440137d6e0cf776aee0bb83ac9f5,144.8,30.34,2,1.0,175.14000000000001
556a6409838156ea299c9d1f9e2dde43,1362.8,86.84,4,3.25,1449.6399999999999
5587130f9850696ed7fafbc91c2cee44,69.8,33.69,2,5.0,103.49
559d56f3b8f0bc2e5a9a62fe2ce2a39f,385.0,48.72,2,2.5,433.72
55bb6fe5bebe5012e2d7d9928e1128ff,902.64,414.44,9,4.0,1317.08
55c26bcb609f480eb7868594245febb5,664.4000000000001,161.82999999999998,6,4.0,826.23
55d3daac7c404d59e51c2aa2f4dc5a23,1653.8,450.64,7,4.3,2104.44
55dedd83e501d8248880557d9073cbfd,1055.3,110.78999999999999,8,4.888888888888889,1166.09
55f7a3319d80f7fdf078b8f03e6725fe,3013.78,406.67,22,3.772727272727273,3420.4500000000003
562f8cfc51f265411f487d07e9c40e7f,229.60000000000002,70.65,4,4.5,300.25
562fc2f2c2863ab7e79a9e4388a58a14,6300.04,3112.61,178,4.227027027027027,9412.65
5656537e588803a555b8eb41f07a944b,3548.51,1862.36,96,3.9797979797979797,5410.87
5659d77e8d90378e39b960ad5956f64e,99.0,18.57,1,1.0,117.57
56642bcb79900e777d68e91915cb4267,708.64,153.01,10,4.545454545454546,861.65
5670f4db5b62c43d542e1b2d56b0cf7c,6630.09,582.56,22,4.409090909090909,7212.65
56db5c0782e8f7ddc9343f9576ff6d16,559.9,39.15,1,5.0,599.05
56e361f411e38dcef17cdc2a3d99628b,1298.0,1857.7600000000002,5,4.5,3155.76
5733d806668f8712c24b9abaefbfa642,77.9,67.47,1,5.0,145.37
5741dc2bf5044c34d0698681c5081bed,89.69999999999999,34.05,3,5.0,123.74999999999999
575df70bde3f9f2b30bf8d2e9910d725,853.6,127.66,4,4.125,981.26
577719699805dd125d5b6fdde5943bba,1077.8,209.56,8,4.375,1287.36
578fa3a9cb6b6dceab39231ad59cdaca,30.0,7.71,1,5.0,37.71
5795aebfe331fbcd02a2c4b679fb7952,851.0,117.73,5,3.6,968.73
579891617139df7d8671d373f0669622,122.8,51.99,3,5.0,174.79
57a834594e1e9e9219603bfec184eadc,139.0,27.05,1,5.0,166.05
57c764b4a836300be881e2ff86e449f9,183.4,94.88,6,4.666666666666667,278.28
57d2ba47f7a3209aa347532ae75c1165,318.0,140.24,2,4.0,458.24
57df9869a600bd6b7c405f2a862eccfb,125.0,72.21000000000001,5,4.4,197.21
57e632711dec9ec14ca7546769483e7e,1603.88,373.2,16,4.722222222222222,1977.0800000000002
582d4f8675b945722eda7c0cb61ba4c7,1340.71,257.58,13,4.3125,1598.29
5882820ef11c4c068eea0677a7a879b4,4589.8,383.97,6,4.0,4973.77
58c851d1a3c7cd3da329eb59453fed44,268.99,24.270000000000003,2,5.0,293.26
58f1a6197ed863543e0136bdedb3fce2,6833.0,1070.69,44,4.155555555555556,7903.6900000000005
594f9aaa48e5bf431f011ddc5669b0d5,3248.8,887.61,37,4.578947368421052,4136.41
596849622429351f47b32e6cae1055ff,1069.8,153.1,13,4.083333333333333,1222.8999999999999
5996cddab893a4652a15592fb58ab8db,810.0,70.75,1,5.0,880.75
59b22a78efb79a4797979612b885db36,12879.0,2702.18,56,3.9152542372881354,15581.18
59bbc819b99a733f02f0d6b49d1c253d,139.8,22.950000000000003,2,5.0,162.75
59cea8e446d3834393058e7e0666b6fb,696.6,204.54,10,4.6,901.14
59fb871bf6f4522a87ba567b42dafecf,599.97,39.28,3,5.0,639.25
5a05a16bb50629ee31afab8a6d4c2674,794.3,281.18,14,4.0,1075.48
5a32c398a06c345440bf2a683b017ad3,34.9,15.23,1,5.0,50.129999999999995
5a413ade68e8f8d93071a7f52a64cb9e,778.9,153.77,14,4.642857142857143,932.67
5a4236931428800e9d9cc04af0987118,44.97,45.69,1,5.0,90.66
5a425cc503b39b262a847fd6212bf53b,1340.6000000000001,251.28,14,4.461538461538462,1591.88
5a6a02f419701fc8c605af71d4fc57a4,600.5,113.91,10,4.818181818181818,714.41
5a8e7d5003a1f221f9e1d6e411de7c23,3833.9,999.36,46,4.245901639344262,4833.26
5a93f3ab0ef4c84ed5e1b5dbf23978bc,43.47,17.009999999999998,1,5.0,60.48
5a9b3bcab695173c820e53934574ae80,139.0,64.77,1,5.0,203.76999999999998
5a9c0859cb00fd8aa4db443837f0a700,208.0,47.59,2,4.5,255.59
5ab05b6d86d417796c69ffd6774ec832,888.6,121.8,4,3.0,1010.4
5b07547f10dd980738a1a27f685af669,1134.6000000000001,185.47,13,4.5,1320.0700000000002
5b0cc932433fa5184b5b94bfe6bcc256,1437.8,556.29,12,3.4705882352941178,1994.09
5b2e94f2c22b39ccc24d34ad0f669672,949.78,390.36,10,4.9,1340.1399999999999
5b33b527da3c5b969cc99dc435cad09a,24.0,18.27,1,5.0,42.269999999999996
5b35136197710e16ac5e7b7c2bd4ea85,419.8,36.36,1,1.0,456.16
5b51032eddd242adc84c38acab88f23d,1538.0,115.87,5,3.1666666666666665,1653.87
5b664594895aefb418afaee6d40a9a23,378.3,76.38,6,3.0,454.68
5b67882648febfb6e1225e6ad7164f6b,3245.9,213.91,10,3.8181818181818183,3459.81
5b8154610ebb21fb90eb587365e673df,3633.77,484.28000000000003,12,4.357142857142857,4118.05
5b85809efd0d0e4dea1a9544e1280ed9,1804.6000000000001,292.76,12,4.357142857142857,2097.36
5b925e1d006e9476d738aa200751b73b,1201.0,243.91,13,4.538461538461538,1444.91
5bc24d989e71e93c33e50a7782431b0e,3148.0,588.53,17,4.352941176470588,3736.5299999999997
5bc55dbe2f12b6af6d83ed46023e0dc8,2648.4,369.61,14,2.3333333333333335,3018.01
5bf397d04035b5f45cc41e82ec106803,1525.0,47.28,3,4.25,1572.28
5c030029b5916fed0986310385ec9009,4164.4,915.5,7,4.9,5079.9
5c3460cd3e8a984382ae254e7dd20d9f,626.78,181.74,8,4.666666666666667,808.52
5c6d4016c2a288f074fa0848a2b653d2,1797.4,178.10999999999999,14,3.7142857142857144,1975.51
5c853bb56f70f4d14218944bae111d7a,216.33,201.26999999999998,18,4.222222222222222,417.6
5ca5d579b5857ee8709479b1047cecc3,169.99,8.05,1,1.0,178.04000000000002
5cbbd5a299cab112b7bf23862255e43e,1786.27,409.54,22,4.304347826086956,2195.81
5cf13accae3222c70a9cac40818ae839,7803.200000000001,1834.44,79,4.45679012345679,9637.640000000001
5d0363b33554b373851fc1622e4d5f3c,4337.19,1455.56,60,4.032786885245901,5792.75
5d3bb11474a06bdc23fb9e89f1164ee0,1277.2,230.55,14,3.0714285714285716,1507.75
5d76d80a2f5f39c891b996a1bf4c9853,1238.5,171.25,6,4.833333333333333,1409.75
5d9dc90a686a8fddacffab6bab5653a3,3272.0,282.64,4,4.25,3554.64
5d9f3746e112e696f98ea22c56b3e912,1322.64,47.77,1,5.0,1370.41
5db42a6cd9bf1bf0d3aab9582767f168,200.0,19.33,1,5.0,219.32999999999998
5dc203c7b84a0e71e878a179de05fb9a,421.9,128.15,5,4.0,550.05
5dceca129747e92ff8ef7a997dc4f8ca,44684.42,2133.71,60,3.1147540983606556,46818.13
5de1c80811ce7007f62f00d971236c09,76.8,30.950000000000003,2,5.0,107.75
5debea795b07621e1f90532e18f96145,563.1800000000001,156.23000000000002,8,4.222222222222222,719.4100000000001
5def4c3732941a971cba8fdee992ede1,134.8,66.24,5,4.5,201.04000000000002
5e063e85d44b0f5c3e6ec3131103a57e,22.9,7.42,1,5.0,30.32
5e105f5c9f63f5f1fd75d6cb942e55b1,1471.9,273.83,8,4.5,1745.73
5e25c632f9db6cfb8bc100421c2737b6,259.0,19.91,1,5.0,278.91
5e49e3a44bdeb5aab2684258bbd4f525,169.0,24.11,1,5.0,193.11
5e9f5bd34e0830569f05c9d4f56e04a8,239.98,34.88,2,4.5,274.86
5ee7fd217d08dfe5d3e2f51f96a12c9a,155.7,54.85,1,3.0,210.54999999999998
5eeb9c756d9780b96283e5a2ac6da334,1488.0,146.43,6,4.666666666666667,1634.43
5ef131ac72773e5b3f6c0d63cf424657,575.79,246.20000000000002,10,3.8181818181818183,821.99
5f1dc28029d2c244352a68107ec2b542,391.8,219.85,11,5.0,611.65
5f2684dab12e59f83bef73ae57724e45,1466.3,283.49,17,3.411764705882353,1749.79
5f26c1408a65b42a7224cd463bdf3292,1139.8,217.29,10,4.8,1357.09
5f3ae9136c875522250f8184f253413a,895.3499999999999,476.75,33,4.6,1372.1
5f57db27027655e6c6a391601daa0258,98.0,53.04,1,5.0,151.04
5f5a58930c3c35f3b5af264f34fb8c85,560.0,68.59,3,5.0,628.59
5f5b43b2bffa8656e4bc6efeb13cc649,229.8,57.489999999999995,2,5.0,287.29
5f67c6082caacb26e431a7b17940cece,470.3,74.25,5,3.2,544.55
5f7300535881cef3b625fd683cf7d145,636.08,154.74,9,4.6,790.82
602044f2c16190c2c6e45eb35c2e21cb,2108.81,574.92,28,3.125,2683.73
6025c79c035c3d772133b8b8238463b2,989.74,108.59,2,5.0,1098.33
6039e27294dc75811c0d8a39069f52c0,5675.2,1028.86,25,4.033333333333333,6704.0599999999995
60562ab00b8054280520d390c8c0045c,1701.0,175.35,9,4.777777777777778,1876.35
6061155addc1e54b4cfb51c1c2a32ad8,15633.4,879.91,28,4.696969696969697,16513.31
606ce7768feac12c5e8bd58db8b08f0f,2916.6,102.25999999999999,5,4.8,3018.8599999999997
609e1a9a6c2539919b8205cf7c4e6ff0,6287.73,2614.45,84,3.7094017094017095,8902.18
60da8bfa7eebe230b7d66ac4082d79b3,86.6,38.67,3,4.333333333333333,125.27
610f72e407cdd7caaa2f8167b0163fd8,13585.16,844.29,16,3.7058823529411766,14429.45
612170e34b97004b3ba37eae81836b4c,23065.02,2307.06,107,4.427272727272728,25372.08
612a743d294c27884fb7b80d2b19ba35,2999.9,76.23,1,5.0,3076.13
615c3462099ffa940d37b17dfda19594,229.0,32.05,2,5.0,261.05
61b18775be84fb700a6b2d0ba097bf66,334.5,101.51,4,4.6,436.01
61c36f0fc4a47f9532e5512b66668e62,750.0,17.69,1,1.0,767.69
620c87c171fb2a6dd6e8bb4dec959fc6,33713.6,4925.28,226,4.045267489711934,38638.88
6219ba2359cfb97f2e38fd4c321eb309,194.8,36.56,2,3.5,231.36
6235903333ba7de1928c869e268e5964,94.06,41.42,1,5.0,135.48000000000002
623ad9d0c1e14bb5464a8c72bff7b4af,95.0,38.96,1,4.0,133.96
624f4ece8da4aafb77699233d480f8ef,4243.0,798.5699999999999,26,4.037037037037037,5041.57
626ab1cd96932367f0eeec2e47046c12,800.0,41.54,2,5.0,841.54
6288c69c4ce638e59925e59193f98b16,388.93,93.22,7,4.0,482.15
62de60d81c55c29d76a6bce418b31cef,103.0,23.87,1,4.0,126.87
630008e0f062605a415d694489f6f82e,35.35,15.35,1,5.0,50.7
63191ead8d3b2f937cd1996fdcbbad20,367.0,53.29,1,5.0,420.29
6338ea67c41078a46ad99cc009654956,207.49,120.83,5,4.714285714285714,328.32
634964b17796e64304cadf1ad3050fb7,22934.4,3811.69,169,3.9950248756218905,26746.09
63704069d9bd3a75c1cf59babe56004a,59.3,7.39,1,1.0,66.69
63a79f5a7eb5cb48a7e5787b141c7993,815.1,200.82999999999998,11,4.545454545454546,1015.9300000000001
640e21a7d01df7614a3b4923e990d40c,7528.89,2431.66,115,4.286764705882353,9960.55
643214e62b870443ccbe55ab29a4dccf,1545.76,523.48,36,4.405405405405405,2069.24
643c01d7c56a724bec0454f4780e8a3e,205.55,41.1,2,4.5,246.65
6481e96574816ead57975da2c0f6d80d,2109.3,696.85,21,4.037037037037037,2806.15
64c9a1db4e73e19aaafd3286dc448c96,439.0,43.6,1,5.0,482.6
64cc804291f90c81f02bfc2bb58ff55a,517.6,46.54,2,5.0,564.14
651530bf5c607240ccdd89a30c9c9712,199.9,24.55,1,4.0,224.45000000000002
651fe66032c9520ee5587f694908040d,464.0,128.73,7,4.0,592.73
6548c2550b6e2d8f18053216e1c7b6f3,217.7,69.85,3,5.0,287.54999999999995
655220df33262c7e0c4949a147366f94,1242.0,386.23,6,4.75,1628.23
6560211a19b47992c3666cc44a7e94c0,54916.0,12718.89,803,3.9320276497695854,67634.89
6561d6bf844e464b4019442692b40e02,41.9,7.55,1,5.0,49.449999999999996
657969cca82e884d272385ec0ef06edd,139.7,51.86,3,4.666666666666667,191.56
659e8466eb3ff1b0e8740d74fb7bbedd,321.0,122.12,4,4.5,443.12
65b081a070633e057c462abdd6fb9dd8,451.96,152.26999999999998,6,4.666666666666667,604.23
65febd49fd28ec955651299159b1f527,4136.71,948.67,33,4.342105263157895,5085.38
661ad5fcc28cdfb8bcadb12bb2272475,59.98,44.28,2,5.0,104.25999999999999
66922902710d126a0e7d26b0e3805106,5557.5,1235.7,61,4.548387096774194,6793.2
669ae81880e08f269a64487cfb287169,3102.72,983.33,41,3.9411764705882355,4086.0499999999997
66dc1b1632bd6a3e508510c5b3492107,2092.4,389.5,19,3.95,2481.9
670a9dda115b5a88b18cfadee8de2332,579.3000000000001,114.43,7,4.571428571428571,693.73
670c26e0f1bf8d0576271d5cfaec6d2b,2692.2,850.76,36,4.05,3542.96
671585f5a2af58b6e276bc01003c0d2b,1244.0,448.11,27,4.703703703703703,1692.1100000000001
674207551483fec113276b67b0d871ff,119.9,13.94,1,5.0,133.84
67883baaae6134ee81b271a542613728,8167.9,328.12,19,4.105263157894737,8496.02
679769a98cfcc6da877c8486ff1c13f3,1944.0,123.25999999999999,6,4.666666666666667,2067.26
67bf6941ba2f1fa1d02c375766bc3e53,3418.0,860.5,9,4.214285714285714,4278.5
6806dad1da97bfb5a9038eac6881f706,586.0,172.37,5,4.111111111111111,758.37
681fce914360217db47784ae28905a96,2238.8,229.44,12,4.454545454545454,2468.2400000000002
6824a69c9ea0313eba299dd4a2dba09a,666.9,117.18,6,4.714285714285714,784.0799999999999
685b870da5b52a710782c9c0fefbeb5b,37.0,15.1,1,3.0,52.1
6860153b69cc696d5dcfe1cdaaafcf62,3350.34,1263.31,67,4.084507042253521,4613.65
6861de0f40cacb0602e473c51639f980,175.0,133.42,4,2.2857142857142856,308.41999999999996
686886775c8f6b1191c7b953fb52708c,189.0,13.62,1,5.0,202.62
6879c4d287a8dd06b11f54ea8f78e4da,527.67,149.46,6,4.333333333333333,677.13
688756f717c462a206ad854c5027a64a,5837.67,1908.05,81,3.7916666666666665,7745.72
68ca56ce86830f3d31b1b7ec6a54da3e,599.69,123.34,5,4.0,723.0300000000001
68f86ba270525243e68ae74044f992b9,432.7,65.53999999999999,5,4.6,498.24
693660429f9dc4ff704eb3d88dad54d7,124.0,24.119999999999997,2,4.0,148.12
6973a06f484aacf400ece213dbf3d946,4487.83,598.04,43,3.6792452830188678,5085.87
698624c6632eeba1774924dbea24c700,19.9,15.23,1,5.0,35.129999999999995
6989574bd97d9773f10d232b6c07da59,319.9,56.32,1,5.0,376.21999999999997
698f5fa55a5f73d0740e9d9a773e8093,120.0,83.99000000000001,4,4.833333333333333,203.99
69b5eaa096c3f9d1e5c398c597f567d6,938.0,49.02,2,5.0,987.02
6a0cbc8af2e8abd1bdfb777943d174c6,411.65,88.55,4,3.5,500.2
6a3139c7bf09ece22a4713d956acbe5e,61.9,14.74,1,5.0,76.64
6a38087bc8ad4f89ff453561005f6dea,1833.43,547.9200000000001,15,4.409090909090909,2381.3500000000004
6a51fc556dab5f766ced6fbc860bc613,783.0,104.64,3,4.333333333333333,887.64
6a53b90c3ad9e0b56d9fe5c69165fff5,139.78,55.0,2,3.5,194.78
6a8a889bde935bafa76d7848782dfaf9,860.8199999999999,367.79999999999995,26,3.933333333333333,1228.62
6a8b085f816a1f75f92dbac6eb545f8f,2158.49,889.4,47,4.28,3047.89
6aa3928696eab49a19a466e665a649fd,2075.0,335.68,18,4.545454545454546,2410.68
6b1c4d4d9ccf0be3d8544eb0e71e5318,1699.0,60.04,1,5.0,1759.04
6b243f80ed07b10f0e8aa0f21a205f3c,3288.5,804.97,43,4.4,4093.4700000000003
6b333a05bf188ef3e1f1662a86bd9855,2594.91,472.45,8,4.333333333333333,3067.3599999999997
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,4063.9,737.97,35,3.9285714285714284,4801.87
6b536a23086fba0d58c08d68814397f6,1483.8,252.83,12,4.666666666666667,1736.6299999999999
6b803197e03abd5056b4313306b4f29d,337.0,93.42,6,4.8,430.42
6b89abe95848c850399130d149a39b63,697.5,245.14999999999998,5,4.0,942.65
6b90f847357d8981edd79a1eb1bf0acb,3322.08,737.65,45,4.361702127659575,4059.73
6ba4733aa33f6386e9fb0c0fd3993b38,149.79,60.09,3,4.666666666666667,209.88
6bb0724edf0b62fb91ac404873a97241,428.0,102.62,2,3.5,530.62
6bb62a4912377c7bfe7cb17b406bc7e6,739.52,105.87,4,4.5,845.39
6bb66d9870c2e01c05655c7ed0e7ee13,269.0,52.02,3,3.6666666666666665,321.02
6bbcb8924baf70b7fe2fe2097e8cd407,895.4,138.88,4,4.0,1034.28
6bd503a8230299c9316fb0f726933927,324.28999999999996,129.6,4,4.6,453.89
6bd69102ab48df500790a8cecfc285c2,1180.0,18.89,1,5.0,1198.89
6bef34c5be6f2bbd70aa5165f6df94b1,1198.0,132.88,2,2.0,1330.88
6c12e40690c335dbc2f68a4134d30dc1,324.8,98.16,3,4.666666666666667,422.96000000000004
6c177e38df6d3f34182b1f1d427231bf,1472.9,200.31,10,4.181818181818182,1673.21
6c17baf138731a4aaacc3210adf2037b,538.8,89.92,4,5.0,628.7199999999999
6c6cc59a5c00cacc5054ca06d65cc282,1107.0,148.71,1,5.0,1255.71
6c6e3d67f969468f3bfd33f827a31222,224.0,92.41,5,4.833333333333333,316.40999999999997
